timestamp_local,aqi,co,datetime,no2,o3,pm10,pm25,so2,timestamp_utc,ts
2/10/2022 2:00,156,267.9,2022-02-09:19,20.3,33.3,84,59.67,65,2022-02-09T19:00:00,1644433200
2/10/2022 1:00,153,262,2022-02-09:18,20,35,82,58,64,2022-02-09T18:00:00,1644429600
2/10/2022 0:00,151,254.8,2022-02-09:17,19,36.7,79,56,59.7,2022-02-09T17:00:00,1644426000
2/9/2022 23:00,150,247.6,2022-02-09:16,18,38.3,76,54,55.3,2022-02-09T16:00:00,1644422400
2/9/2022 22:00,145,240.4,2022-02-09:15,17,40,73,52,51,2022-02-09T15:00:00,1644418800
2/9/2022 21:00,140,235.8,2022-02-09:14,16,42,70.7,50.33,47.7,2022-02-09T14:00:00,1644415200
2/9/2022 20:00,136,231.1,2022-02-09:13,15,44,68.3,48.67,44.3,2022-02-09T13:00:00,1644411600
2/9/2022 19:00,131,226.4,2022-02-09:12,14,46,66,47,41,2022-02-09T12:00:00,1644408000
2/9/2022 18:00,118,218.3,2022-02-09:11,12.3,50.7,59,42,38.3,2022-02-09T11:00:00,1644404400
2/9/2022 17:00,104,210.1,2022-02-09:10,10.7,55.3,52,37,35.7,2022-02-09T10:00:00,1644400800
2/9/2022 16:00,93,201.9,2022-02-09:09,9,60,45,32,33,2022-02-09T09:00:00,1644397200
2/9/2022 15:00,91,202.5,2022-02-09:08,8.7,60,43.3,31,34,2022-02-09T08:00:00,1644393600
2/9/2022 14:00,89,203.1,2022-02-09:07,8.3,60,41.7,30,35,2022-02-09T07:00:00,1644390000
2/9/2022 13:00,87,203.7,2022-02-09:06,8,60,40,29,36,2022-02-09T06:00:00,1644386400
2/9/2022 12:00,86,208.9,2022-02-09:05,9,55,40,28.67,38.7,2022-02-09T05:00:00,1644382800
2/9/2022 11:00,85,214.2,2022-02-09:04,10,50,40,28.33,41.3,2022-02-09T04:00:00,1644379200
2/9/2022 10:00,85,219.4,2022-02-09:03,11,45,40,28,44,2022-02-09T03:00:00,1644375600
2/9/2022 9:00,89,229.2,2022-02-09:02,13,41.7,43,30,48,2022-02-09T02:00:00,1644372000
2/9/2022 8:00,93,238.9,2022-02-09:01,15,38.3,46,32,52,2022-02-09T01:00:00,1644368400
2/9/2022 7:00,98,248.6,2022-02-09:00,17,35,49,34,56,2022-02-09T00:00:00,1644364800
2/9/2022 6:00,109,249.2,2022-02-08:23,16.7,37,55,38.67,58,2022-02-08T23:00:00,1644361200
2/9/2022 5:00,121,249.8,2022-02-08:22,16.3,39,61,43.33,60,2022-02-08T22:00:00,1644357600
2/9/2022 4:00,134,250.4,2022-02-08:21,16,41,67,48,62,2022-02-08T21:00:00,1644354000
2/9/2022 3:00,131,249.8,2022-02-08:20,15.7,43.3,66,47,60.3,2022-02-08T20:00:00,1644350400
2/9/2022 2:00,129,249.2,2022-02-08:19,15.3,45.7,65,46,58.7,2022-02-08T19:00:00,1644346800
2/9/2022 1:00,126,248.6,2022-02-08:18,15,48,64,45,57,2022-02-08T18:00:00,1644343200
2/9/2022 0:00,121,246.5,2022-02-08:17,14.3,50.3,61.3,43.33,52.7,2022-02-08T17:00:00,1644339600
2/8/2022 23:00,117,244.3,2022-02-08:16,13.7,52.7,58.7,41.67,48.3,2022-02-08T16:00:00,1644336000
2/8/2022 22:00,112,242.2,2022-02-08:15,13,55,56,40,44,2022-02-08T15:00:00,1644332400
2/8/2022 21:00,116,246.5,2022-02-08:14,13,55.3,57.7,41.33,42,2022-02-08T14:00:00,1644328800
2/8/2022 20:00,120,250.8,2022-02-08:13,13,55.7,59.3,42.67,40,2022-02-08T13:00:00,1644325200
2/8/2022 19:00,123,255,2022-02-08:12,13,56,61,44,38,2022-02-08T12:00:00,1644321600
2/8/2022 18:00,117,250.4,2022-02-08:11,12,58.3,58.3,41.67,36.7,2022-02-08T11:00:00,1644318000
2/8/2022 17:00,111,245.7,2022-02-08:10,11,60.7,55.7,39.33,35.3,2022-02-08T10:00:00,1644314400
2/8/2022 16:00,104,241,2022-02-08:09,10,63,53,37,34,2022-02-08T09:00:00,1644310800
2/8/2022 15:00,102,239.3,2022-02-08:08,9.7,62.7,51.3,36,34.3,2022-02-08T08:00:00,1644307200
2/8/2022 14:00,100,237.5,2022-02-08:07,9.3,62.3,49.7,35,34.7,2022-02-08T07:00:00,1644303600
2/8/2022 13:00,98,235.8,2022-02-08:06,9,62,48,34,35,2022-02-08T06:00:00,1644300000
2/8/2022 12:00,100,240.6,2022-02-08:05,10,56.7,49.3,35,36.3,2022-02-08T05:00:00,1644296400
2/8/2022 11:00,102,245.5,2022-02-08:04,11,51.3,50.7,36,37.7,2022-02-08T04:00:00,1644292800
2/8/2022 10:00,104,250.4,2022-02-08:03,12,46,52,37,39,2022-02-08T03:00:00,1644289200
2/8/2022 9:00,112,262.8,2022-02-08:02,14.7,41.3,56.3,40,42,2022-02-08T02:00:00,1644285600
2/8/2022 8:00,121,275.3,2022-02-08:01,17.3,36.7,60.7,43,45,2022-02-08T01:00:00,1644282000
2/8/2022 7:00,129,287.7,2022-02-08:00,20,32,65,46,48,2022-02-08T00:00:00,1644278400
2/8/2022 6:00,130,281.3,2022-02-07:23,19,35,65.7,46.33,49.3,2022-02-07T23:00:00,1644274800
2/8/2022 5:00,130,274.9,2022-02-07:22,18,38,66.3,46.67,50.7,2022-02-07T22:00:00,1644271200
2/8/2022 4:00,131,268.5,2022-02-07:21,17,41,67,47,52,2022-02-07T21:00:00,1644267600
2/8/2022 3:00,131,270.4,2022-02-07:20,17.3,41.7,67,47,51.7,2022-02-07T20:00:00,1644264000
2/8/2022 2:00,131,272.3,2022-02-07:19,17.7,42.3,67,47,51.3,2022-02-07T19:00:00,1644260400
2/8/2022 1:00,131,274.3,2022-02-07:18,18,43,67,47,51,2022-02-07T18:00:00,1644256800
2/8/2022 0:00,140,270.8,2022-02-07:17,17.3,45,71.3,50.33,47.3,2022-02-07T17:00:00,1644253200
2/7/2022 23:00,149,267.3,2022-02-07:16,16.7,47,75.7,53.67,43.7,2022-02-07T16:00:00,1644249600
2/7/2022 22:00,152,263.8,2022-02-07:15,16,49,80,57,40,2022-02-07T15:00:00,1644246000
2/7/2022 21:00,161,265.7,2022-02-07:14,16.7,50.7,89.3,63.67,38,2022-02-07T14:00:00,1644242400
2/7/2022 20:00,170,267.7,2022-02-07:13,17.3,52.3,98.7,70.33,36,2022-02-07T13:00:00,1644238800
2/7/2022 19:00,179,269.6,2022-02-07:12,18,54,108,77,34,2022-02-07T12:00:00,1644235200
2/7/2022 18:00,173,258.1,2022-02-07:11,15.7,60.3,102.3,72.67,29.7,2022-02-07T11:00:00,1644231600
2/7/2022 17:00,167,246.7,2022-02-07:10,13.3,66.7,96.7,68.33,25.3,2022-02-07T10:00:00,1644228000
2/7/2022 16:00,161,235.2,2022-02-07:09,11,73,91,64,21,2022-02-07T09:00:00,1644224400
2/7/2022 15:00,155,236.2,2022-02-07:08,9.7,79.7,84.3,59.33,18.3,2022-02-07T08:00:00,1644220800
2/7/2022 14:00,152,237.1,2022-02-07:07,8.3,86.3,77.7,54.67,15.7,2022-02-07T07:00:00,1644217200
2/7/2022 13:00,139,238.1,2022-02-07:06,7,93,71,50,13,2022-02-07T06:00:00,1644213600
2/7/2022 12:00,162,286.4,2022-02-07:05,11,81.3,91.3,64.67,18.3,2022-02-07T05:00:00,1644210000
2/7/2022 11:00,182,334.6,2022-02-07:04,15,69.7,111.7,79.33,23.7,2022-02-07T04:00:00,1644206400
2/7/2022 10:00,201,382.8,2022-02-07:03,19,58,132,94,29,2022-02-07T03:00:00,1644202800
2/7/2022 9:00,228,483.2,2022-02-07:02,29,39,160.3,114,34.3,2022-02-07T02:00:00,1644199200
2/7/2022 8:00,254,583.6,2022-02-07:01,39,20,188.7,134,39.7,2022-02-07T01:00:00,1644195600
2/7/2022 7:00,154,684,2022-02-07:00,49,1,217,154,45,2022-02-07T00:00:00,1644192000
2/7/2022 6:00,171,744.3,2022-02-06:23,49.7,0.7,242,171.33,55.7,2022-02-06T23:00:00,1644188400
2/7/2022 5:00,188,804.6,2022-02-06:22,50.3,0.3,267,188.67,66.3,2022-02-06T22:00:00,1644184800
2/7/2022 4:00,206,864.9,2022-02-06:21,51,0,292,206,77,2022-02-06T21:00:00,1644181200
2/7/2022 3:00,195,782,2022-02-06:20,51.3,3.7,276,195,90.3,2022-02-06T20:00:00,1644177600
2/7/2022 2:00,184,699.2,2022-02-06:19,51.7,7.3,260,184,103.7,2022-02-06T19:00:00,1644174000
2/7/2022 1:00,173,616.3,2022-02-06:18,52,11,244,173,117,2022-02-06T18:00:00,1644170400
2/7/2022 0:00,167,585,2022-02-06:17,48.7,13,236.3,167.67,107,2022-02-06T17:00:00,1644166800
2/6/2022 23:00,162,553.6,2022-02-06:16,45.3,15,228.7,162.33,97,2022-02-06T16:00:00,1644163200
2/6/2022 22:00,157,522.3,2022-02-06:15,42,17,221,157,87,2022-02-06T15:00:00,1644159600
2/6/2022 21:00,263,469.8,2022-02-06:14,36.3,24.3,197.3,140.33,75.3,2022-02-06T14:00:00,1644156000
2/6/2022 20:00,241,417.3,2022-02-06:13,30.7,31.7,173.7,123.67,63.7,2022-02-06T13:00:00,1644152400
2/6/2022 19:00,219,364.8,2022-02-06:12,25,39,150,107,52,2022-02-06T12:00:00,1644148800
2/6/2022 18:00,193,325.1,2022-02-06:11,20,52,123,87.67,45.7,2022-02-06T11:00:00,1644145200
2/6/2022 17:00,167,285.4,2022-02-06:10,15,65,96,68.33,39.3,2022-02-06T10:00:00,1644141600
2/6/2022 16:00,137,245.7,2022-02-06:09,10,78,69,49,33,2022-02-06T09:00:00,1644138000
2/6/2022 15:00,135,245.1,2022-02-06:08,9.7,80,68,48.33,33,2022-02-06T08:00:00,1644134400
2/6/2022 14:00,133,244.5,2022-02-06:07,9.3,82,67,47.67,33,2022-02-06T07:00:00,1644130800
2/6/2022 13:00,131,243.9,2022-02-06:06,9,84,66,47,33,2022-02-06T06:00:00,1644127200
2/6/2022 12:00,151,260.1,2022-02-06:05,11,77.7,76.3,54.33,34.7,2022-02-06T05:00:00,1644123600
2/6/2022 11:00,158,276.2,2022-02-06:04,13,71.3,86.7,61.67,36.3,2022-02-06T04:00:00,1644120000
2/6/2022 10:00,168,292.4,2022-02-06:03,15,65,97,69,38,2022-02-06T03:00:00,1644116400
2/6/2022 9:00,177,316.9,2022-02-06:02,18.7,57.7,107,76,42.7,2022-02-06T02:00:00,1644112800
2/6/2022 8:00,187,341.4,2022-02-06:01,22.3,50.3,117,83,47.3,2022-02-06T01:00:00,1644109200
2/6/2022 7:00,196,365.9,2022-02-06:00,26,43,127,90,52,2022-02-06T00:00:00,1644105600
2/6/2022 6:00,208,378.6,2022-02-05:23,27.7,44.7,139.3,98.67,61.3,2022-02-05T23:00:00,1644102000
2/6/2022 5:00,219,391.2,2022-02-05:22,29.3,46.3,151.7,107.33,70.7,2022-02-05T22:00:00,1644098400
2/6/2022 4:00,231,403.9,2022-02-05:21,31,48,164,116,80,2022-02-05T21:00:00,1644094800
2/6/2022 3:00,231,398.8,2022-02-05:20,32,48.7,164.3,116.33,83,2022-02-05T20:00:00,1644091200
2/6/2022 2:00,231,393.7,2022-02-05:19,33,49.3,164.7,116.67,86,2022-02-05T19:00:00,1644087600
2/6/2022 1:00,232,388.7,2022-02-05:18,34,50,165,117,89,2022-02-05T18:00:00,1644084000
2/6/2022 0:00,223,363.4,2022-02-05:17,30.7,55,155,110,80.3,2022-02-05T17:00:00,1644080400
2/5/2022 23:00,213,338.1,2022-02-05:16,27.3,60,145,103,71.7,2022-02-05T16:00:00,1644076800
2/5/2022 22:00,204,312.8,2022-02-05:15,24,65,135,96,63,2022-02-05T15:00:00,1644073200
2/5/2022 21:00,203,305.6,2022-02-05:14,23.3,63.3,133.3,95,59.7,2022-02-05T14:00:00,1644069600
2/5/2022 20:00,201,298.4,2022-02-05:13,22.7,61.7,131.7,94,56.3,2022-02-05T13:00:00,1644066000
2/5/2022 19:00,200,291.2,2022-02-05:12,22,60,130,93,53,2022-02-05T12:00:00,1644062400
2/5/2022 18:00,176,255.6,2022-02-05:11,16,78.7,104.7,74.67,45,2022-02-05T11:00:00,1644058800
2/5/2022 17:00,151,220,2022-02-05:10,10,97.3,79.3,56.33,37,2022-02-05T10:00:00,1644055200
2/5/2022 16:00,107,184.4,2022-02-05:09,4,116,54,38,29,2022-02-05T09:00:00,1644051600
2/5/2022 15:00,106,184.6,2022-02-05:08,4,112.7,53.3,37.67,30.3,2022-02-05T08:00:00,1644048000
2/5/2022 14:00,105,184.8,2022-02-05:07,4,109.3,52.7,37.33,31.7,2022-02-05T07:00:00,1644044400
2/5/2022 13:00,104,185,2022-02-05:06,4,106,52,37,33,2022-02-05T06:00:00,1644040800
2/5/2022 12:00,103,186.4,2022-02-05:05,4.7,101,51.7,36.67,35.3,2022-02-05T05:00:00,1644037200
2/5/2022 11:00,103,187.7,2022-02-05:04,5.3,96,51.3,36.33,37.7,2022-02-05T04:00:00,1644033600
2/5/2022 10:00,102,189.1,2022-02-05:03,6,91,51,36,40,2022-02-05T03:00:00,1644030000
2/5/2022 9:00,108,199,2022-02-05:02,7.7,87.3,54.3,38.33,42.3,2022-02-05T02:00:00,1644026400
2/5/2022 8:00,114,208.9,2022-02-05:01,9.3,83.7,57.7,40.67,44.7,2022-02-05T01:00:00,1644022800
2/5/2022 7:00,121,218.9,2022-02-05:00,11,80,61,43,47,2022-02-05T00:00:00,1644019200
2/5/2022 6:00,143,232.3,2022-02-04:23,12.7,81.3,72.7,51.33,50.7,2022-02-04T23:00:00,1644015600
2/5/2022 5:00,156,245.7,2022-02-04:22,14.3,82.7,84.3,59.67,54.3,2022-02-04T22:00:00,1644012000
2/5/2022 4:00,167,259.1,2022-02-04:21,16,84,96,68,58,2022-02-04T21:00:00,1644008400
2/5/2022 3:00,169,263.2,2022-02-04:20,16.3,85.3,97.7,69.33,59,2022-02-04T20:00:00,1644004800
2/5/2022 2:00,170,267.3,2022-02-04:19,16.7,86.7,99.3,70.67,60,2022-02-04T19:00:00,1644001200
2/5/2022 1:00,172,271.4,2022-02-04:18,17,88,101,72,61,2022-02-04T18:00:00,1643997600
2/5/2022 0:00,176,277.2,2022-02-04:17,17.7,85,105.7,75.33,58.3,2022-02-04T17:00:00,1643994000
2/4/2022 23:00,181,283,2022-02-04:16,18.3,82,110.3,78.67,55.7,2022-02-04T16:00:00,1643990400
2/4/2022 22:00,185,288.9,2022-02-04:15,19,79,115,82,53,2022-02-04T15:00:00,1643986800
2/4/2022 21:00,189,291.8,2022-02-04:14,19.7,73.7,119.3,85,51,2022-02-04T14:00:00,1643983200
2/4/2022 20:00,193,294.7,2022-02-04:13,20.3,68.3,123.7,88,49,2022-02-04T13:00:00,1643979600
2/4/2022 19:00,197,297.6,2022-02-04:12,21,63,128,91,47,2022-02-04T12:00:00,1643976000
2/4/2022 18:00,173,262.2,2022-02-04:11,15.3,81,102,72.67,39,2022-02-04T11:00:00,1643972400
2/4/2022 17:00,151,226.8,2022-02-04:10,9.7,99,76,54.33,31,2022-02-04T10:00:00,1643968800
2/4/2022 16:00,102,191.4,2022-02-04:09,4,117,50,36,23,2022-02-04T09:00:00,1643965200
2/4/2022 15:00,100,192.2,2022-02-04:08,3.7,114.3,49,35.33,24,2022-02-04T08:00:00,1643961600
2/4/2022 14:00,99,193,2022-02-04:07,3.3,111.7,48,34.67,25,2022-02-04T07:00:00,1643958000
2/4/2022 13:00,98,193.8,2022-02-04:06,3,109,47,34,26,2022-02-04T06:00:00,1643954400
2/4/2022 12:00,94,197.1,2022-02-04:05,4,102.3,45,32.33,29,2022-02-04T05:00:00,1643950800
2/4/2022 11:00,90,200.4,2022-02-04:04,5,95.7,43,30.67,32,2022-02-04T04:00:00,1643947200
2/4/2022 10:00,87,203.7,2022-02-04:03,6,89,41,29,35,2022-02-04T03:00:00,1643943600
2/4/2022 9:00,90,220.8,2022-02-04:02,8,83.7,43,30.33,39.7,2022-02-04T02:00:00,1643940000
2/4/2022 8:00,92,237.9,2022-02-04:01,10,78.3,45,31.67,44.3,2022-02-04T01:00:00,1643936400
2/4/2022 7:00,95,255,2022-02-04:00,12,73,47,33,49,2022-02-04T00:00:00,1643932800
2/4/2022 6:00,125,277,2022-02-03:23,13.7,73.3,63.3,44.67,53,2022-02-03T23:00:00,1643929200
2/4/2022 5:00,151,299,2022-02-03:22,15.3,73.7,79.7,56.33,57,2022-02-03T22:00:00,1643925600
2/4/2022 4:00,167,321,2022-02-03:21,17,74,96,68,61,2022-02-03T21:00:00,1643922000
2/4/2022 3:00,178,341.8,2022-02-03:20,19.7,70.3,107.7,76.33,66,2022-02-03T20:00:00,1643918400
2/4/2022 2:00,189,362.6,2022-02-03:19,22.3,66.7,119.3,84.67,71,2022-02-03T19:00:00,1643914800
2/4/2022 1:00,200,383.4,2022-02-03:18,25,63,131,93,76,2022-02-03T18:00:00,1643911200
2/4/2022 0:00,211,397.8,2022-02-03:17,28,56.3,142.7,101.33,75,2022-02-03T17:00:00,1643907600
2/3/2022 23:00,222,412.2,2022-02-03:16,31,49.7,154.3,109.67,74,2022-02-03T16:00:00,1643904000
2/3/2022 22:00,233,426.6,2022-02-03:15,34,43,166,118,73,2022-02-03T15:00:00,1643900400
2/3/2022 21:00,227,406,2022-02-03:14,31.3,44,159,113,66,2022-02-03T14:00:00,1643896800
2/3/2022 20:00,220,385.4,2022-02-03:13,28.7,45,152,108,59,2022-02-03T13:00:00,1643893200
2/3/2022 19:00,213,364.8,2022-02-03:12,26,46,145,103,52,2022-02-03T12:00:00,1643889600
2/3/2022 18:00,181,316.1,2022-02-03:11,18.7,68.3,110.7,78.67,42,2022-02-03T11:00:00,1643886000
2/3/2022 17:00,151,267.5,2022-02-03:10,11.3,90.7,76.3,54.33,32,2022-02-03T10:00:00,1643882400
2/3/2022 16:00,89,218.9,2022-02-03:09,4,113,42,30,22,2022-02-03T09:00:00,1643878800
2/3/2022 15:00,87,220.6,2022-02-03:08,3.7,110.3,41.3,29.33,23,2022-02-03T08:00:00,1643875200
2/3/2022 14:00,86,222.4,2022-02-03:07,3.3,107.7,40.7,28.67,24,2022-02-03T07:00:00,1643871600
2/3/2022 13:00,85,224.1,2022-02-03:06,3,105,40,28,25,2022-02-03T06:00:00,1643868000
2/3/2022 12:00,86,229.5,2022-02-03:05,4,95,40.7,28.67,27.7,2022-02-03T05:00:00,1643864400
2/3/2022 11:00,87,235,2022-02-03:04,5,85,41.3,29.33,30.3,2022-02-03T04:00:00,1643860800
2/3/2022 10:00,89,240.4,2022-02-03:03,6,75,42,30,33,2022-02-03T03:00:00,1643857200
2/3/2022 9:00,92,246.3,2022-02-03:02,7.7,69.3,44,31.33,35.7,2022-02-03T02:00:00,1643853600
2/3/2022 8:00,95,252.1,2022-02-03:01,9.3,63.7,46,32.67,38.3,2022-02-03T01:00:00,1643850000
2/3/2022 7:00,98,258,2022-02-03:00,11,58,48,34,41,2022-02-03T00:00:00,1643846400
2/3/2022 6:00,98,257.4,2022-02-02:23,11,59.3,48.3,34.33,42,2022-02-02T23:00:00,1643842800
2/3/2022 5:00,99,256.8,2022-02-02:22,11,60.7,48.7,34.67,43,2022-02-02T22:00:00,1643839200
2/3/2022 4:00,100,256.2,2022-02-02:21,11,62,49,35,44,2022-02-02T21:00:00,1643835600
2/3/2022 3:00,100,256.2,2022-02-02:20,11,62.3,49.7,35.33,43.7,2022-02-02T20:00:00,1643832000
2/3/2022 2:00,101,256.2,2022-02-02:19,11,62.7,50.3,35.67,43.3,2022-02-02T19:00:00,1643828400
2/3/2022 1:00,102,256.2,2022-02-02:18,11,63,51,36,43,2022-02-02T18:00:00,1643824800
2/3/2022 0:00,104,256,2022-02-02:17,11,63,52,37,41.3,2022-02-02T17:00:00,1643821200
2/2/2022 23:00,107,255.8,2022-02-02:16,11,63,53,38,39.7,2022-02-02T16:00:00,1643817600
2/2/2022 22:00,110,255.6,2022-02-02:15,11,63,54,39,38,2022-02-02T15:00:00,1643814000
2/2/2022 21:00,109,252.5,2022-02-02:14,10.7,63,53.7,38.67,35.3,2022-02-02T14:00:00,1643810400
2/2/2022 20:00,108,249.4,2022-02-02:13,10.3,63,53.3,38.33,32.7,2022-02-02T13:00:00,1643806800
2/2/2022 19:00,107,246.3,2022-02-02:12,10,63,53,38,30,2022-02-02T12:00:00,1643803200
2/2/2022 18:00,104,240.6,2022-02-02:11,9,64.7,51.7,37,28.3,2022-02-02T11:00:00,1643799600
2/2/2022 17:00,102,235,2022-02-02:10,8,66.3,50.3,36,26.7,2022-02-02T10:00:00,1643796000
2/2/2022 16:00,100,229.4,2022-02-02:09,7,68,49,35,25,2022-02-02T09:00:00,1643792400
2/2/2022 15:00,108,228.6,2022-02-02:08,7,67.3,53.7,38.33,26.3,2022-02-02T08:00:00,1643788800
2/2/2022 14:00,117,227.8,2022-02-02:07,7,66.7,58.3,41.67,27.7,2022-02-02T07:00:00,1643785200
2/2/2022 13:00,126,227,2022-02-02:06,7,66,63,45,29,2022-02-02T06:00:00,1643781600
2/2/2022 12:00,123,227.8,2022-02-02:05,7.7,63.7,61.7,44,31.3,2022-02-02T05:00:00,1643778000
2/2/2022 11:00,121,228.6,2022-02-02:04,8.3,61.3,60.3,43,33.7,2022-02-02T04:00:00,1643774400
2/2/2022 10:00,118,229.4,2022-02-02:03,9,59,59,42,36,2022-02-02T03:00:00,1643770800
2/2/2022 9:00,125,236.9,2022-02-02:02,10.7,55.7,63,44.67,39.7,2022-02-02T02:00:00,1643767200
2/2/2022 8:00,132,244.5,2022-02-02:01,12.3,52.3,67,47.33,43.3,2022-02-02T01:00:00,1643763600
2/2/2022 7:00,139,252.1,2022-02-02:00,14,49,71,50,47,2022-02-02T00:00:00,1643760000
2/2/2022 6:00,139,248.6,2022-02-01:23,13.7,52,70.3,49.67,48.3,2022-02-01T23:00:00,1643756400
2/2/2022 5:00,138,245.1,2022-02-01:22,13.3,55,69.7,49.33,49.7,2022-02-01T22:00:00,1643752800
2/2/2022 4:00,137,241.6,2022-02-01:21,13,58,69,49,51,2022-02-01T21:00:00,1643749200
2/2/2022 3:00,136,239.5,2022-02-01:20,12.7,59.3,68.3,48.67,50.3,2022-02-01T20:00:00,1643745600
2/2/2022 2:00,135,237.3,2022-02-01:19,12.3,60.7,67.7,48.33,49.7,2022-02-01T19:00:00,1643742000
2/2/2022 1:00,134,235.2,2022-02-01:18,12,62,67,48,49,2022-02-01T18:00:00,1643738400
2/2/2022 0:00,136,235.6,2022-02-01:17,12,62.3,68.3,48.67,46.7,2022-02-01T17:00:00,1643734800
2/1/2022 23:00,138,236,2022-02-01:16,12,62.7,69.7,49.33,44.3,2022-02-01T16:00:00,1643731200
2/1/2022 22:00,139,236.4,2022-02-01:15,12,63,71,50,42,2022-02-01T15:00:00,1643727600
2/1/2022 21:00,139,235.6,2022-02-01:14,11.7,64,70,49.67,39.3,2022-02-01T14:00:00,1643724000
2/1/2022 20:00,138,234.8,2022-02-01:13,11.3,65,69,49.33,36.7,2022-02-01T13:00:00,1643720400
2/1/2022 19:00,137,234,2022-02-01:12,11,66,68,49,34,2022-02-01T12:00:00,1643716800
2/1/2022 18:00,126,226.8,2022-02-01:11,9.7,70.3,62.7,45,31.7,2022-02-01T11:00:00,1643713200
2/1/2022 17:00,115,219.6,2022-02-01:10,8.3,74.7,57.3,41,29.3,2022-02-01T10:00:00,1643709600
2/1/2022 16:00,104,212.4,2022-02-01:09,7,79,52,37,27,2022-02-01T09:00:00,1643706000
2/1/2022 15:00,103,213,2022-02-01:08,7,78.3,51,36.33,27.3,2022-02-01T08:00:00,1643702400
2/1/2022 14:00,101,213.6,2022-02-01:07,7,77.7,50,35.67,27.7,2022-02-01T07:00:00,1643698800
2/1/2022 13:00,100,214.2,2022-02-01:06,7,77,49,35,28,2022-02-01T06:00:00,1643695200
2/1/2022 12:00,98,215.2,2022-02-01:05,7.3,74.7,48,34.33,29.3,2022-02-01T05:00:00,1643691600
2/1/2022 11:00,97,216.1,2022-02-01:04,7.7,72.3,47,33.67,30.7,2022-02-01T04:00:00,1643688000
2/1/2022 10:00,95,217.1,2022-02-01:03,8,70,46,33,32,2022-02-01T03:00:00,1643684400
2/1/2022 9:00,97,222.5,2022-02-01:02,9,67.3,47,33.67,34,2022-02-01T02:00:00,1643680800
2/1/2022 8:00,98,228,2022-02-01:01,10,64.7,48,34.33,36,2022-02-01T01:00:00,1643677200
2/1/2022 7:00,100,233.4,2022-02-01:00,11,62,49,35,38,2022-02-01T00:00:00,1643673600
2/1/2022 6:00,103,235.2,2022-01-31:23,11.3,63,51,36.33,39.7,2022-01-31T23:00:00,1643670000
2/1/2022 5:00,106,236.9,2022-01-31:22,11.7,64,53,37.67,41.3,2022-01-31T22:00:00,1643666400
2/1/2022 4:00,110,238.7,2022-01-31:21,12,65,55,39,43,2022-01-31T21:00:00,1643662800
2/1/2022 3:00,107,236.6,2022-01-31:20,11.7,66,53.7,38,42,2022-01-31T20:00:00,1643659200
2/1/2022 2:00,104,234.4,2022-01-31:19,11.3,67,52.3,37,41,2022-01-31T19:00:00,1643655600
2/1/2022 1:00,102,232.3,2022-01-31:18,11,68,51,36,40,2022-01-31T18:00:00,1643652000
2/1/2022 0:00,100,229.5,2022-01-31:17,10.7,68.7,49.7,35,37.3,2022-01-31T17:00:00,1643648400
1/31/2022 0:00,148,252.3,2022-01-30:17,13.7,61.7,75,53,52,2022-01-30T17:00:00,1643562000
1/30/2022 23:00,148,250.2,2022-01-30:16,13.3,60.3,75,53,49,2022-01-30T16:00:00,1643558400
1/30/2022 22:00,148,248,2022-01-30:15,13,59,75,53,46,2022-01-30T15:00:00,1643554800
1/30/2022 21:00,150,249,2022-01-30:14,13.3,57.3,76,54,44,2022-01-30T14:00:00,1643551200
1/30/2022 20:00,153,250,2022-01-30:13,13.7,55.7,77,55,42,2022-01-30T13:00:00,1643547600
1/30/2022 19:00,151,250.9,2022-01-30:12,14,54,78,56,40,2022-01-30T12:00:00,1643544000
1/30/2022 18:00,135,237.3,2022-01-30:11,11.7,60.3,67.3,48.33,36,2022-01-30T11:00:00,1643540400
1/30/2022 17:00,114,223.7,2022-01-30:10,9.3,66.7,56.7,40.67,32,2022-01-30T10:00:00,1643536800
1/30/2022 16:00,95,210.1,2022-01-30:09,7,73,46,33,28,2022-01-30T09:00:00,1643533200
1/30/2022 15:00,89,209.5,2022-01-30:08,6.7,73,42,30,27.7,2022-01-30T08:00:00,1643529600
1/30/2022 14:00,82,208.9,2022-01-30:07,6.3,73,38,27,27.3,2022-01-30T07:00:00,1643526000
1/30/2022 13:00,76,208.3,2022-01-30:06,6,73,34,24,27,2022-01-30T06:00:00,1643522400
1/30/2022 12:00,71,210.1,2022-01-30:05,6.3,70.3,30.3,21.67,28.3,2022-01-30T05:00:00,1643518800
1/30/2022 11:00,66,211.8,2022-01-30:04,6.7,67.7,26.7,19.33,29.7,2022-01-30T04:00:00,1643515200
1/30/2022 10:00,61,213.6,2022-01-30:03,7,65,23,17,31,2022-01-30T03:00:00,1643511600
1/30/2022 9:00,55,216.3,2022-01-30:02,7.7,63.3,19.3,14.33,32.3,2022-01-30T02:00:00,1643508000
1/30/2022 8:00,49,219,2022-01-30:01,8.3,61.7,15.7,11.67,33.7,2022-01-30T01:00:00,1643504400
1/30/2022 7:00,37,221.8,2022-01-30:00,9,60,12,9,35,2022-01-30T00:00:00,1643500800
1/30/2022 6:00,56,221.8,2022-01-29:23,9,61,20.7,15,35,2022-01-29T23:00:00,1643497200
1/30/2022 5:00,69,221.8,2022-01-29:22,9,62,29.3,21,35,2022-01-29T22:00:00,1643493600
